2012-01-24 09:18:31 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:18:31 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:19:11 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:19:11 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:20:06 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:20:06 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:22:08 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:22:08 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:22:36 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:22:36 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:23:24 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:23:24 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:24:00 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:24:00 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:29:53 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:29:53 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:30:00 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:30:00 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:30:30 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:30:30 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:30:35 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:30:35 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:31:53 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:31:53 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:33:23 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:33:23 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:36:35 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:36:35 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:39:21 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:39:21 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:39:52 Notice: Notice (8): Undefined property:  stdClass::$tipos_opcoes in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 95]
2012-01-24 09:39:52 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:40:04 Notice: Notice (8): Undefined variable: opcao in [/srv/ftp/casadacaldeira/public_html/novo/admin/models/variacao.php, line 83]
2012-01-24 09:40:04 Notice: Notice (8): Undefined variable: opcao in [/srv/ftp/casadacaldeira/public_html/novo/admin/models/variacao.php, line 84]
2012-01-24 09:40:04 Notice: Notice (8): Undefined property:  stdClass::$opcao in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:40:04 Notice: Notice (8): Trying to get property of non-object in [/srv/ftp/casadacaldeira/public_html/novo/views/produtos/visualizar.ctp, line 96]
2012-01-24 09:40:53 Notice: Notice (8): Undefined variable: opcaotest in [/srv/ftp/casadacaldeira/public_html/novo/admin/models/variacao.php, line 74]
